Attribute,Time stamp,x,y,z 
Euler,279563,-133.48614501953125,-20.496917724609375,-176.62811279296875
Euler,279569,-133.41793823242188,-20.135589599609375,-177.06509399414062
Euler,279573,-133.32394409179688,-19.816177368164062,-177.4557342529297
Euler,279579,-133.1881103515625,-19.536865234375,-177.7990264892578
Euler,279583,-132.99826049804688,-19.31060791015625,-178.09927368164062
Euler,279589,-132.75357055664062,-19.147369384765625,-178.35325622558594
Euler,279593,-132.45315551757812,-19.041534423828125,-178.5526580810547
Euler,279599,-132.09010314941406,-18.982513427734375,-178.69839477539062
Euler,279604,-131.65914916992188,-18.963134765625,-178.7978515625
Euler,279609,-131.21371459960938,-18.965011596679688,-178.8717498779297
Euler,279613,-130.69879150390625,-19.004547119140625,-178.906982421875
Euler,279619,-130.11065673828125,-19.073822021484375,-178.8976287841797
Euler,279623,-129.44174194335938,-19.145233154296875,-178.8648223876953
Euler,279629,-128.69857788085938,-19.21502685546875,-178.83421325683594
Euler,279633,-127.89739990234375,-19.292495727539062,-178.80908203125
Euler,279638,-127.03813171386719,-19.397689819335938,-178.7738494873047
Euler,279643,-126.12336730957031,-19.546157836914062,-178.712890625
Euler,279649,-125.15150451660156,-19.760635375976562,-178.61521911621094
Euler,279654,-124.12149047851562,-20.0665283203125,-178.47592163085938
Euler,279659,-123.05931091308594,-20.43634033203125,-178.31976318359375
Euler,279663,-121.92767333984375,-20.856536865234375,-178.1305389404297
Euler,279668,-120.73365783691406,-21.291015625,-177.91954040527344
Euler,279673,-119.50428771972656,-21.70208740234375,-177.70303344726562
Euler,279679,-118.22364807128906,-22.103790283203125,-177.4669647216797
Euler,279683,-116.87298583984375,-22.553176879882812,-177.1580810546875
Euler,279689,-115.43913269042969,-23.073440551757812,-176.74070739746094
Euler,279693,-113.94163513183594,-23.704818725585938,-176.17007446289062
Euler,279698,-112.40550231933594,-24.755264282226562,-175.2052764892578
Euler,279704,-110.82894897460938,-26.242385864257812,-173.9025115966797
Euler,279708,-109.19020080566406,-27.999588012695312,-172.40101623535156
Euler,279713,-107.45252990722656,-30.130233764648438,-170.56649780273438
Euler,279718,-105.64157104492188,-32.77223205566406,-168.26063537597656
Euler,279723,-103.78912353515625,-36.11485290527344,-165.28228759765625
Euler,279729,-101.93495178222656,-40.48393249511719,-161.283447265625
Euler,279733,-100.13316345214844,-46.347930908203125,-155.7578125
Euler,279738,-98.46122741699219,-54.474151611328125,-147.9008026123047
Euler,279744,-97.03292846679688,-66.06643676757812,-136.503173828125
Euler,279748,-95.98631286621094,-82.47512817382812,-120.21730041503906
Euler,279753,-84.42866516113281,-76.63926696777344,-99.40060424804688
Euler,279758,-84.04521179199219,-55.83222961425781,-78.63154602050781
Euler,279763,-83.02140808105469,-39.842437744140625,-62.62294006347656
Euler,279769,-81.659912109375,-29.209152221679688,-51.84814453125
Euler,279773,-80.13156127929688,-22.450607299804688,-44.84710693359375
Euler,279779,-78.53654479980469,-18.189132690429688,-40.27891540527344
Euler,279783,-76.92771911621094,-15.453384399414062,-37.1922607421875
Euler,279788,-75.34988403320312,-13.662826538085938,-35.07316589355469
Euler,279794,-73.76063537597656,-12.263290405273438,-33.398834228515625
Euler,279798,-72.14958190917969,-11.032791137695312,-31.919204711914062
Euler,279803,-70.48663330078125,-9.738357543945312,-30.381500244140625
Euler,279808,-68.772216796875,-8.447769165039062,-28.831710815429688
Euler,279813,-67.00160217285156,-7.29803466796875,-27.359207153320312
Euler,279819,-65.15184020996094,-6.3176727294921875,-25.988967895507812
Euler,279823,-63.21086120605469,-5.500762939453125,-24.732757568359375
Euler,279829,-61.19438171386719,-4.8180389404296875,-23.581100463867188
Euler,279833,-59.12994384765625,-4.161285400390625,-22.444168090820312
Euler,279838,-57.02507019042969,-3.46044921875,-21.251861572265625
Euler,279843,-54.8642578125,-3.022613525390625,-20.363296508789062
Euler,279848,-52.68962097167969,-2.7135162353515625,-19.634475708007812
Euler,279854,-50.51383972167969,-2.453765869140625,-18.949127197265625
Euler,279858,-48.34577941894531,-2.2985382080078125,-18.298263549804688
Euler,279863,-46.2098388671875,-2.2630157470703125,-17.688812255859375
Euler,279868,-44.11808776855469,-2.2638092041015625,-17.0855712890625
Euler,279873,-42.066070556640625,-2.2198944091796875,-16.478134155273438
Euler,279879,-40.06036376953125,-2.1389617919921875,-15.885635375976562
Euler,279883,-38.0906982421875,-2.0552215576171875,-15.304901123046875
Euler,279889,-36.10020446777344,-1.9346466064453125,-14.70989990234375
Euler,279893,-34.23213195800781,-1.92974853515625,-14.090011596679688
Euler,279898,-32.438140869140625,-2.1219329833984375,-13.463348388671875
Euler,279903,-30.662750244140625,-2.4971923828125,-12.858352661132812
Euler,279908,-28.896682739257812,-3.026885986328125,-12.277801513671875
Euler,279913,-27.09814453125,-3.6307525634765625,-11.687042236328125
Euler,279918,-25.257125854492188,-4.2184906005859375,-11.0498046875
Euler,279923,-23.465408325195312,-4.8308258056640625,-10.418807983398438
Euler,279929,-21.816741943359375,-5.499298095703125,-9.854629516601562
Euler,279933,-20.201095581054688,-6.129638671875,-9.3192138671875
Euler,279939,-18.601150512695312,-6.658660888671875,-8.806549072265625
Euler,279943,-17.00909423828125,-7.085601806640625,-8.304489135742188
Euler,279948,-15.42999267578125,-7.4520111083984375,-7.8309783935546875
Euler,279953,-13.881011962890625,-7.78594970703125,-7.3832855224609375
Euler,279958,-12.3720703125,-8.096923828125,-6.9591522216796875
Euler,279963,-10.886871337890625,-8.431182861328125,-6.565582275390625
Euler,279968,-9.44537353515625,-8.810028076171875,-6.1907806396484375
Euler,279973,-8.076690673828125,-9.274810791015625,-5.8624420166015625
Euler,279979,-6.7767791748046875,-9.851165771484375,-5.5148162841796875
Euler,279983,-5.6132354736328125,-10.47967529296875,-5.182891845703125
Euler,279989,-4.5646514892578125,-11.021652221679688,-4.865325927734375
Euler,279993,-3.5664215087890625,-11.412033081054688,-4.557464599609375
Euler,279998,-2.619476318359375,-11.66015625,-4.2259521484375
Euler,280004,-1.6964569091796875,-11.7744140625,-3.8734893798828125
Euler,280008,-0.8492889404296875,-11.695693969726562,-3.58740234375
Euler,280013,0.01715087890625,-11.370208740234375,-3.3354339599609375
Euler,280018,0.98797607421875,-10.7689208984375,-2.9669036865234375
Euler,280023,1.9794921875,-10.075485229492188,-2.5975341796875
Euler,280028,2.94000244140625,-9.40179443359375,-2.2360992431640625
Euler,280033,3.8666229248046875,-8.748992919921875,-1.88531494140625
Euler,280039,4.7543487548828125,-8.089813232421875,-1.531280517578125
Euler,280043,5.57525634765625,-7.4453887939453125,-1.1669921875
